     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
     12288,         3,     10186,   0.130,PostSelectionSampler,c3e0f604c2216c7e9b0e4c661af668127b230715c8d8e0f8dde1b5b870c8e182,"{""c"":""expansion-H-double-injection-ghz"",""d1"":2,""d2"":11,""noise"":""uniform"",""p"":0.0001}",
     10240,         0,      9591,   0.102,PostSelectionSampler,8998cc3226dbe689c6cd071c7a14d44947249e22caac6dfedb035b4c35da5240,"{""c"":""expansion-H-double-injection-ghz"",""d1"":2,""d2"":11,""noise"":""uniform_atoms"",""p"":0.0002}",
      8192,         0,      8156,   0.094,PostSelectionSampler,e0227c92cc99f22d9f14c769683539de754eddbe42eeccec591757dc194085d7,"{""c"":""expansion-H-double-injection-ghz"",""d1"":2,""d2"":11,""noise"":""uniform"",""p"":0.0003}",
     11264,         0,     11085,   0.140,PostSelectionSampler,7aff391c68932dafd604d1a378d3a49fb5becf7702a9199dc5c4aeef98e180bc,"{""c"":""expansion-H-double-injection-ghz"",""d1"":2,""d2"":11,""noise"":""uniform_atoms"",""p"":0.0003}",
     12288,         0,      9225,   0.137,PostSelectionSampler,c7acf875fc42ce57fd6353c9f86489e21152ebb7ff195952dca4409ca856d2e9,"{""c"":""expansion-H-double-injection-ghz"",""d1"":2,""d2"":11,""noise"":""uniform_atoms"",""p"":0.0001}",
     13312,         0,     13298,   0.143,PostSelectionSampler,9b331d45fd4d86a93b468f6f87cc97a04f17c980ffa1ac5374ab7fb4c2e2855c,"{""c"":""expansion-H-double-injection-ghz"",""d1"":2,""d2"":11,""noise"":""uniform_atoms"",""p"":0.0005}",
      7168,         0,      7168,   0.108,PostSelectionSampler,84c7497511a559083e1ad6bb505f1f361f3eeb36407ce2c6fd33793d60fa0e63,"{""c"":""expansion-H-double-injection-ghz"",""d1"":2,""d2"":11,""noise"":""uniform"",""p"":0.001}",
      9216,         0,      9216,   0.111,PostSelectionSampler,4e4fd38ca913799a716d06ecfe06fc89ba709e1dc44f95e0d49f8689b97594d6,"{""c"":""expansion-H-double-injection-ghz"",""d1"":2,""d2"":11,""noise"":""uniform_atoms"",""p"":0.001}",
     10240,         0,     10239,   0.143,PostSelectionSampler,00ebc75607d9e294700d2273ead4fe4adbc167217bd2301b9a9a35caaa12fedd,"{""c"":""expansion-H-double-injection-ghz"",""d1"":2,""d2"":11,""noise"":""uniform"",""p"":0.0005}",
     10240,         0,      9947,   0.124,PostSelectionSampler,a96f18462c527540927f37ea56e7c782ea1043ad74a9a17c68c68db10f4502ea,"{""c"":""expansion-H-double-injection-ghz"",""d1"":2,""d2"":11,""noise"":""uniform"",""p"":0.0002}",
     13312,         0,     12552,   0.118,PostSelectionSampler,8998cc3226dbe689c6cd071c7a14d44947249e22caac6dfedb035b4c35da5240,"{""c"":""expansion-H-double-injection-ghz"",""d1"":2,""d2"":11,""noise"":""uniform_atoms"",""p"":0.0002}",
